EXPRESSION_CODE,EXPRESSION_ID,EXPRESSION_MODE,EXPRESSION_TEXT,EXPRESSION_VERSION,SCENE_CODE                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             <endrec>
"","305363","S","if((GetAccuInContext(Transaction.Context, 2, ""AAAOrg"", 0) >= 1L)) return true; else return false;","0","Charge"<endrec>
"","305364","S","if((Initiator.IdentityType == 5000)) return true; else return false;","0","Charge"<endrec>
"","305365","S","if((GetAccuInContext(Transaction.Context, 2, ""AAccumulator_Count_Roshi"", 0) >= 2L) && (Initiator.Segments in [510452L]) && (Transaction.InitiatedTime >= todate(""25-04-2018 09:50:02"",""dd-MM-yyyy HH:mm:ss""))) return true; else return false;","0","Charge"<endrec>
"","305366","S","if((IsVisitLocationBelong(Initiator.PositionType, Initiator.Position, ""2000000000015036"") == 0L)) return true; else return false;","0","Charge"<endrec>
"","305367","S","if((GetAccuInContext(Action.Context, 2, ""Group_Balance_query"", 0) >= 1L)) return true; else return false;","0","Charge"<endrec>
"","305368","S","if((GetAccuInContext(Transaction.Context, 2, ""Accu_B2C_VolumeDinu"", 0) >= 2L)) return true; else return false;","0","Charge"<endrec>
"","305375","S","if((GetAccuInContext(Transaction.Context, 2, ""BuyAirTimeCount"", 0) >= 4L)) return true; else return false;","0","Charge"<endrec>
"","305376","S","if((IsVisitLocationBelong(Initiator.PositionType, Initiator.Position, ""002004001"") == 0L)) return true; else return false;","0","Charge"<endrec>
"","305377","S","if((GetAccuInContext(Transaction.Context, 2, ""AAccumulator_Count_Roshi"", 0) >= 3L)) return true; else return false;","0","Charge"<endrec>
"","305378","S","if((Credit.IdentityType == 5000)) return true; else return false;","0","Charge"<endrec>
"","305379","S","if((IsVisitLocationBelong(Initiator.PositionType, Initiator.Position, ""2000000000015036"") == 0L)) return true; else return false;","0","Charge"<endrec>
"","305380","S","if((GetAccuInContext(Transaction.Context, 2, ""AAAOrg"", 0) >= 1L)) return true; else return false;","0","Charge"<endrec>
"","305381","S","if((Initiator.IdentityType == 5000)) return true; else return false;","0","Charge"<endrec>
"","305382","S","if((Credit.IdentityType == 5000)) return true; else return false;","0","Charge"<endrec>
"","305383","S","if((IsVisitLocationBelong(Initiator.PositionType, Initiator.Position, ""2000000000015036"") == 0L)) return true; else return false;","0","Charge"<endrec>
"","305384","S","if((GetAccuInContext(Transaction.Context, 2, ""AAAOrg"", 0) >= 1L)) return true; else return false;","0","Charge"<endrec>
"","305385","S","if((Initiator.IdentityType == 5000)) return true; else return false;","0","Charge"<endrec>
"","305395","S","if((Debit.MSISDN == ""40720331974"")) return true; else return false;","0","Charge"<endrec>
"","305396","S","if((GetAccuInContext(2, 2, ""OrgVolume3"", 0) <= 1L)) return true; else return false;","0","Charge"<endrec>
"","305405","S","if((GetAccuInContext(2, 2, ""OrgVolume4"", 0) <= 1L)) return true; else return false;","0","Charge"<endrec>
"","305415","S","if((Credit.IdentityType == 5000)) return true; else return false;","0","Charge"<endrec>
"","305416","S","if((IsVisitLocationBelong(Initiator.PositionType, Initiator.Position, ""2000000000015036"") == 0L)) return true; else return false;","0","Charge"<endrec>
"","305417","S","if((GetAccuInContext(Transaction.Context, 2, ""AAAOrg"", 0) >= 1L)) return true; else return false;","0","Charge"<endrec>
"","305418","S","if((GetAccuInContext(Transaction.Context, 1, ""Accu_Volume_Bulk_SP_Air"", 0) >= 1L)) return true; else return false;","0","Charge"<endrec>
"","305419","S","if((GetAccuInContext(2, 2, ""OrgVolume5"", 0) <= 1L)) return true; else return false;","0","Charge"<endrec>
"","305420","S","if((Credit.IdentityType == 5000)) return true; else return false;","0","Charge"<endrec>
"","305421","S","if((IsVisitLocationBelong(Initiator.PositionType, Initiator.Position, ""2000000000015036"") == 0L)) return true; else return false;","0","Charge"<endrec>
"","305422","S","if((GetAccuInContext(Transaction.Context, 2, ""AAAOrg"", 0) >= 1L)) return true; else return false;","0","Charge"<endrec>
"","305423","S","if((GetAccuInContext(Transaction.Context, 1, ""Accu_Volume_Bulk_SP_Air"", 0) >= 1L)) return true; else return false;","0","Charge"<endrec>
"","305424","S","if((Credit.IdentityType == 5000)) return true; else return false;","0","Charge"<endrec>
"","305425","S","if((IsVisitLocationBelong(Initiator.PositionType, Initiator.Position, ""2000000000015036"") == 0L)) return true; else return false;","0","Charge"<endrec>
"","305426","S","if((GetAccuInContext(Transaction.Context, 2, ""AAAOrg"", 0) >= 1L)) return true; else return false;","0","Charge"<endrec>
"","305427","S","if((Transaction.InitiatedTime > todate(""26-02-2019 13:00:38"",""dd-MM-yyyy HH:mm:ss""))) return true; else return false;","0","Charge"<endrec>
"","305428","S","if((Credit.IdentityType == 5000)) return true; else return false;","0","Charge"<endrec>
"","305429","S","if((IsVisitLocationBelong(Initiator.PositionType, Initiator.Position, ""2000000000015036"") == 0L)) return true; else return false;","0","Charge"<endrec>
"","305430","S","if((GetAccuInContext(Transaction.Context, 2, ""AAAOrg"", 0) >= 1L)) return true; else return false;","0","Charge"<endrec>
"","305431","S","if((Transaction.InitiatedTime > todate(""27-02-2019 00:00:38"",""dd-MM-yyyy HH:mm:ss"")) && (Transaction.ReasonType == 10002619L)) return true; else return false;","0","Charge"<endrec>
"","305435","S","if((Transaction.ReasonType == 10003109L)) return true; else return false;","0","Charge"<endrec>
"","305436","S","if((Transaction.ReasonType == 10003109L)) return true; else return false;","0","Charge"<endrec>
"","305445","S","if((GetAccuInContext(Action.Context, 2, ""Group_Balance_query"", 0) >= 1L)) return true; else return false;","0","Charge"<endrec>
"","305446","S","if((GetAccuInContext(Action.Context, 2, ""Group_Balance_query"", 0) >= 1L)) return true; else return false;","0","Charge"<endrec>
"","305447","S","if((Transaction.ReasonType == 10003109L)) return true; else return false;","0","Charge"<endrec>
"","305448","S","if((GetAccuInContext(Transaction.Context, 2, ""Accu_Vol"", 0) > 1L)) return true; else return false;","0","Charge"<endrec>
"","305449","S","if((GetAccuInContext(Transaction.Context, 0, ""AAccumulator_Value_Roshi"", 2) >= 600L)) return true; else return false;","0","Charge"<endrec>
"","305450","S","if((IsVisitLocationBelong(Initiator.PositionType, Initiator.Position, ""001001001"") == 0L)) return true; else return false;","0","Charge"<endrec>
"","305451","S","if((IsFFNumber(Credit.MSISDN, Debit.MSISDN) == 0L)) return true; else return false;","0","Charge"<endrec>
"","305452","S","if((GetAccuInContext(Transaction.Context, 2, ""BuyAirTimeCount"", 0) >= 4L)) return true; else return false;","0","Charge"<endrec>
"","305453","S","if((IsVisitLocationBelong(Initiator.PositionType, Initiator.Position, ""002004001"") == 0L)) return true; else return false;","0","Charge"<endrec>
"","305454","S","if((GetAccuInContext(Transaction.Context, 2, ""AAccumulator_Count_Roshi"", 0) >= 3L)) return true; else return false;","0","Charge"<endrec>
"","305455","S","if((GetAccuInContext(Transaction.Context, 2, ""AccumulatorSendMoney01"", 0) >= 2L)) return true; else return false;","0","Charge"<endrec>
"","305456","S","if((GetAccuInContext(Transaction.Context, 2, ""AccumulatorSendMoney01"", 0) >= 2L)) return true; else return false;","0","Charge"<endrec>
"","305457","S","if((GetAccuInContext(Transaction.Context, 2, ""BuyAirTimeCount"", 0) >= 4L)) return true; else return false;","0","Charge"<endrec>
"","305458","S","if((IsVisitLocationBelong(Initiator.PositionType, Initiator.Position, ""002004001"") == 0L)) return true; else return false;","0","Charge"<endrec>
"","305459","S","if((GetAccuInContext(Transaction.Context, 2, ""AAccumulator_Count_Roshi"", 0) >= 3L)) return true; else return false;","0","Charge"<endrec>
"","305460","S","if((GetAccuInContext(Transaction.Context, 2, ""BuyAirTimeCount"", 0) >= 4L)) return true; else return false;","0","Charge"<endrec>
"","305461","S","if((IsVisitLocationBelong(Initiator.PositionType, Initiator.Position, ""002004001"") == 0L)) return true; else return false;","0","Charge"<endrec>
"","305462","S","if((GetAccuInContext(Transaction.Context, 2, ""AAccumulator_Count_Roshi"", 0) >= 3L)) return true; else return false;","0","Charge"<endrec>
"","305463","S","if((IsFFNumber(Credit.MSISDN, Debit.MSISDN) == 0L)) return true; else return false;","0","Charge"<endrec>
"","305464","S","if((GetAccuInContext(Transaction.Context, 2, ""BuyAirTimeCount"", 0) >= 4L)) return true; else return false;","0","Charge"<endrec>
"","305465","S","if((IsVisitLocationBelong(Initiator.PositionType, Initiator.Position, ""002004001"") == 0L)) return true; else return false;","0","Charge"<endrec>
"","305466","S","if((GetAccuInContext(Transaction.Context, 2, ""AAccumulator_Count_Roshi"", 0) >= 3L)) return true; else return false;","0","Charge"<endrec>
"","305467","S","if((IsFFNumber(Credit.MSISDN, Debit.MSISDN) == 0L)) return true; else return false;","0","Charge"<endrec>
"","305468","S","if((GetAccuInContext(Transaction.Context, 2, ""BuyAirTimeCount"", 0) >= 4L)) return true; else return false;","0","Charge"<endrec>
"","305469","S","if((IsVisitLocationBelong(Initiator.PositionType, Initiator.Position, ""002004001"") == 0L)) return true; else return false;","0","Charge"<endrec>
"","305470","S","if((Transaction.Channel == ""1005"")) return true; else return false;","0","Charge"<endrec>
"","305471","S","if((IsFFNumber(Credit.MSISDN, Debit.MSISDN) == 0L)) return true; else return false;","0","Charge"<endrec>
"","305472","S","if((Transaction.InitiatedTime > todate(""10-01-2019 05:00:00"",""dd-MM-yyyy HH:mm:ss""))) return true; else return false;","0","Charge"<endrec>
"","305473","S","if((Transaction.Channel == ""1003"")) return true; else return false;","0","Charge"<endrec>
"","305474","S","if((IsFFNumber(Debit.MSISDN, Credit.MSISDN) == 0L)) return true; else return false;","0","Charge"<endrec>
"","305475","S","if((Transaction.InitiatedTime > todate(""10-01-2019 05:00:00"",""dd-MM-yyyy HH:mm:ss""))) return true; else return false;","0","Charge"<endrec>
"","305476","S","if((Transaction.Channel == ""1003"")) return true; else return false;","0","Charge"<endrec>
"","305477","S","if((IsFFNumber(Debit.MSISDN, Credit.MSISDN) == 0L)) return true; else return false;","0","Charge"<endrec>
"","305478","S","if((GetAccuInContext(Transaction.Context, 2, ""Agent_Deposit_Volume"", 0) >= 1L)) return true; else return false;","0","Charge"<endrec>
"","305479","S","if((IsVisitLocationBelong(Initiator.PositionType, Initiator.Position, ""001001001"") == 0L)) return true; else return false;","0","Charge"<endrec>
"","305480","S","if((PreferredContact(Debit.ShortCode, Credit.ShortCode) == 0L)) return true; else return false;","0","Charge"<endrec>
"","305481","S","if((GetAccuInContext(Transaction.Context, 2, ""Agent_Deposit_Volume"", 0) >= 1L)) return true; else return false;","0","Charge"<endrec>
"","305482","S","if((IsVisitLocationBelong(Initiator.PositionType, Initiator.Position, ""001001001"") == 0L)) return true; else return false;","0","Charge"<endrec>
"","305483","S","if((PreferredContact(Debit.ShortCode, Credit.ShortCode) == 0L)) return true; else return false;","0","Charge"<endrec>
"","305485","S","if((IsVisitLocationBelong(Initiator.PositionType, Initiator.Position, ""2000000000015036"") == 0L)) return true; else return false;","0","Charge"<endrec>
"","305486","S","if((Transaction.Channel == ""1003"")) return true; else return false;","0","Charge"<endrec>
"","305487","S","if((IsFFNumber(Debit.MSISDN, Credit.MSISDN) == 0L)) return true; else return false;","0","Charge"<endrec>
"","305488","S","if((GetAccuInContext(Transaction.Context, 2, ""Agent_Deposit_Volume"", 0) >= 1L)) return true; else return false;","0","Charge"<endrec>
"","305489","S","if((IsVisitLocationBelong(Initiator.PositionType, Initiator.Position, ""2000000000015036"") == 0L)) return true; else return false;","0","Charge"<endrec>
"","305490","S","if((PreferredContact(Debit.ShortCode, Credit.ShortCode) == 0L)) return true; else return false;","0","Charge"<endrec>
"","305491","S","if((GetAccuInContext(Transaction.Context, 2, ""BuyAirTimeCount"", 0) >= 4L)) return true; else return false;","0","Charge"<endrec>
"","305492","S","if((IsVisitLocationBelong(Initiator.PositionType, Initiator.Position, ""2000000000015036"") == 0L)) return true; else return false;","0","Charge"<endrec>
"","305493","S","if((Transaction.Channel == ""1005"")) return true; else return false;","0","Charge"<endrec>
"","305494","S","if((IsFFNumber(Credit.MSISDN, Debit.MSISDN) == 0L)) return true; else return false;","0","Charge"<endrec>
"","305495","S","if((IsVisitLocationBelong(Initiator.PositionType, Initiator.Position, ""2000000000015036"") == 0L)) return true; else return false;","0","Charge"<endrec>
"","305496","S","if((GetAccuInContext(Transaction.Context, 2, ""MaheshiDynamicSendMoneyValue"", 0) >= 100L) && (Transaction.Channel == ""1003"")) return true; else return false;","0","Charge"<endrec>
"","305497","S","if((IsFFNumber(Debit.MSISDN, Credit.MSISDN) == 0L)) return true; else return false;","0","Charge"<endrec>
"","305498","S","if((Transaction.Channel == ""1005"")) return true; else return false;","0","Charge"<endrec>
"","305499","S","if((GetAccuInContext(Transaction.Context, 0, ""AAccumulator_Value_Roshi"", 2) >= 600L)) return true; else return false;","0","Charge"<endrec>
"","305500","S","if((IsVisitLocationBelong(Initiator.PositionType, Initiator.Position, ""001001001"") == 0L)) return true; else return false;","0","Charge"<endrec>
"","305501","S","if((IsFFNumber(Credit.MSISDN, Debit.MSISDN) == 0L)) return true; else return false;","0","Charge"<endrec>
"","305502","S","if((IsVisitLocationBelong(Initiator.PositionType, Initiator.Position, ""2000000000015036"") == 0L)) return true; else return false;","0","Charge"<endrec>
"","305503","S","if((GetAccuInContext(Transaction.Context, 2, ""Accu_Value_Dtest"", 0) >= 100L) && (Transaction.Channel == ""1005"")) return true; else return false;","0","Charge"<endrec>
"","305504","S","if((IsFFNumber(Debit.MSISDN, Credit.MSISDN) == 0L)) return true; else return false;","0","Charge"<endrec>
"","305505","S","if((IsVisitLocationBelong(Initiator.PositionType, Initiator.Position, ""2000000000015036"") == 0L)) return true; else return false;","0","Charge"<endrec>
"","305506","S","if((GetAccuInContext(Transaction.Context, 2, ""Accu_Value_Dtest"", 0) >= 100L) && (Transaction.Channel == ""1005"")) return true; else return false;","0","Charge"<endrec>
"","305507","S","if((IsFFNumber(Debit.MSISDN, Credit.MSISDN) == 0L)) return true; else return false;","0","Charge"<endrec>
"","305508","S","if((IsVisitLocationBelong(Initiator.PositionType, Initiator.Position, ""2000000000015036"") == 0L)) return true; else return false;","0","Charge"<endrec>
"","305509","S","if((GetAccuInContext(Transaction.Context, 2, ""Accu_Value_Dtest"", 0) >= 100L) && (Transaction.Channel == ""1005"")) return true; else return false;","0","Charge"<endrec>
"","305510","S","if((IsFFNumber(Debit.MSISDN, Credit.MSISDN) == 0L)) return true; else return false;","0","Charge"<endrec>
"","305511","S","if((IsVisitLocationBelong(Initiator.PositionType, Initiator.Position, ""2000000000015036"") == 0L)) return true; else return false;","0","Charge"<endrec>
"","305512","S","if((GetAccuInContext(Transaction.Context, 2, ""Accu_Value_Dtest"", 0) >= 100L) && (Transaction.Channel == ""1005"")) return true; else return false;","0","Charge"<endrec>
"","305513","S","if((IsVisitLocationBelong(Initiator.PositionType, Initiator.Position, ""2000000000015036"") == 0L)) return true; else return false;","0","Charge"<endrec>
