DATA_DICT_KEY,DATA_DICT_VALUE,DISPLAY_ORDER,IS_EDITABLE,LOAD_DATA_TS,NAME,STATUS                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        <endrec>
"CPS.TASK_TYPE","UCC_ChangeDiscountRuleVersionStatusWorkflow|Process","659","N","","Approve 'Release New Discount Rule Version'","1"<endrec>
"CPS.TASK_TYPE","UCC_ChangeGLMappingStatusWorkflow|Investigate","346","N","","Investigate 'New Version of GL Mapping'","1"<endrec>
"CPS.TASK_TYPE","UCC_ChangeGLMappingStatusWorkflow|Process","192","N","","Approve 'New Version of GL Mapping'","1"<endrec>
"CPS.TASK_TYPE","UCC_ChangeIncentiveRuleVersionWorkflow|Investigate","661","N","","Investigate 'Release New Incentive Rule Version'","1"<endrec>
"CPS.TASK_TYPE","UCC_ChangeIncentiveRuleVersionWorkflow|Process","660","N","","Approve 'Release New Incentive Rule Version'","1"<endrec>
"CPS.TASK_TYPE","UCC_ChangeKYCFieldStatusWorkflow|Investigate","323","N","","Investigate 'Release KYC Field'","1"<endrec>
"CPS.TASK_TYPE","UCC_ChangeKYCFieldStatusWorkflow|Process","155","N","","Approve 'Release KYC Field'","1"<endrec>
"CPS.TASK_TYPE","UCC_ChangeLimitRuleVersionStatusWorkflow|Investigate","324","N","","Investigate 'Release New Limit Rule Version'","1"<endrec>
"CPS.TASK_TYPE","UCC_ChangeLimitRuleVersionStatusWorkflow|Process","156","N","","Approve 'Release New Limit Rule Version'","1"<endrec>
"CPS.TASK_TYPE","UCC_ChangeLimitTypeVersionStatusWorkflow|Investigate","326","N","","Investigate 'Release New Limit Type Version'","1"<endrec>
"CPS.TASK_TYPE","UCC_ChangeLimitTypeVersionStatusWorkflow|Process","157","N","","Approve 'Release New Limit Type Version'","1"<endrec>
"CPS.TASK_TYPE","UCC_ChangeLoyaltyPointRuleVersionWorkflow|Investigate","522","N","","Investigate 'Release New Loyalty Points Rule Version'","1"<endrec>
"CPS.TASK_TYPE","UCC_ChangeLoyaltyPointRuleVersionWorkflow|Process","520","N","","Approve 'Release New Loyalty Points Rule Version'","1"<endrec>
"CPS.TASK_TYPE","UCC_ChangeLoyaltyTypeVersionWorkflow|Investigate","518","N","","Investigate 'Release New Loyalty Points Type Version'","1"<endrec>
"CPS.TASK_TYPE","UCC_ChangeLoyaltyTypeVersionWorkflow|Process","516","N","","Approve 'Release New Loyalty Points Type Version'","1"<endrec>
"CPS.TASK_TYPE","UCC_ChangeNotificationTypeVersionStatusWorkflow|Investigate","328","N","","Investigate 'Release New Notification Type Version'","1"<endrec>
"CPS.TASK_TYPE","UCC_ChangeNotificationTypeVersionStatusWorkflow|Process","158","N","","Approve 'Release New Notification Type Version'","1"<endrec>
"CPS.TASK_TYPE","UCC_ChangeProductVersionWorkflow|Investigate","330","N","","Investigate 'Release New Product Version'","1"<endrec>
"CPS.TASK_TYPE","UCC_ChangeProductVersionWorkflow|Process","159","N","","Approve 'Release New Product Version Status'","1"<endrec>
"CPS.TASK_TYPE","UCC_ChangeReasonTypeVersionStatusWorkflow|Investigate","332","N","","Investigate 'Release New Reason Type Version'","1"<endrec>
"CPS.TASK_TYPE","UCC_ChangeReasonTypeVersionStatusWorkflow|Process","160","N","","Approve 'Release New Reason Type Version'","1"<endrec>
"CPS.TASK_TYPE","UCC_ChangeRuleProfileVersionWorkflow|Investigate","334","N","","Investigate 'Release New Rule Profile Version'","1"<endrec>
"CPS.TASK_TYPE","UCC_ChangeRuleProfileVersionWorkflow|Process","161","N","","Approve 'Release New Rule Profile Version'","1"<endrec>
"CPS.TASK_TYPE","UCC_ChangeSavingPlanVersionWorkflow|Process","608","N","","Approve ' Release Saving Plan Version'","1"<endrec>
"CPS.TASK_TYPE","UCC_ChangeServiceVersionStatusWorkflow|Investigate","336","N","","Investigate 'Release New Service Version'","1"<endrec>
"CPS.TASK_TYPE","UCC_ChangeServiceVersionStatusWorkflow|Process","162","N","","Approve 'Release New Service Version'","1"<endrec>
"CPS.TASK_TYPE","UCC_ChangeSettlementProfileVersionWorkflow|Investigate","386","N","","Handle 'Release New Settlement Profile Version'","1"<endrec>
"CPS.TASK_TYPE","UCC_ChangeSettlementProfileVersionWorkflow|Process","373","N","","Approve 'Release New Settlement Profile Version'","1"<endrec>
"CPS.TASK_TYPE","UCC_ChangeTaxChargeTypeVersionStatusWorkflow|Investigate","338","N","","Investigate 'Release New Tax Charge Type Version'","1"<endrec>
"CPS.TASK_TYPE","UCC_ChangeTaxChargeTypeVersionStatusWorkflow|Process","163","N","","Approve 'Release New Tax Charge Type Version'","1"<endrec>
"CPS.TASK_TYPE","UCC_ChangeTaxCodeVersionWorkflow|Investigate","340","N","","Investigate 'Release New Tax Code Version'","1"<endrec>
"CPS.TASK_TYPE","UCC_ChangeTaxCodeVersionWorkflow|Process","164","N","","Approve 'Release New Tax Code Version'","1"<endrec>
"CPS.TASK_TYPE","UCC_ChangeTransactionTypeVersionStatusWorkflow|Investigate","342","N","","Investigate 'Release New Transaction Type Version'","1"<endrec>
"CPS.TASK_TYPE","UCC_ChangeTransactionTypeVersionStatusWorkflow|Process","165","N","","Approve 'Release New Transaction Type Version'","1"<endrec>
"CPS.TASK_TYPE","UCC_ChangeVoucherTypeVersionStatusWorkflow|Investigate","344","N","","Investigate 'Release New Voucher Type Version'","1"<endrec>
"CPS.TASK_TYPE","UCC_ChangeVoucherTypeVersionStatusWorkflow|Process","166","N","","Approve 'Release New Voucher Type Version'","1"<endrec>
"CPS.TASK_TYPE","UCC_DeactivateAccountTypeVersionWorkflow|Investigate","314","N","","Investigate 'Deactivate Account Type Version'","1"<endrec>
"CPS.TASK_TYPE","UCC_DeactivateAccountTypeVersionWorkflow|Process","237","N","","Approve 'Deactivate Account Type Version'","1"<endrec>
"CPS.TASK_TYPE","UCC_DeactivateAccountingModelVersionWorkflow|Investigate","316","N","","Investigate 'Deactivate New Accounting Model Version'","1"<endrec>
"CPS.TASK_TYPE","UCC_DeactivateAccountingModelVersionWorkflow|Process","238","N","","Approve 'Deactivate New Accounting Model Version'","1"<endrec>
"CPS.TASK_TYPE","UCC_DeactivateAccumulatorVersionWorkFlow|Investigate","417","N","","Investigate 'Deactivate Accumulator'","1"<endrec>
"CPS.TASK_TYPE","UCC_DeactivateAccumulatorVersionWorkFlow|Process","416","N","","Approve 'Deactivate Accumulator'","1"<endrec>
"CPS.TASK_TYPE","UCC_DeactivateAccumulatorVersionWorkflow|Investigate","421","N","","Investigate 'Deactive Accumulator Version'","1"<endrec>
"CPS.TASK_TYPE","UCC_DeactivateAccumulatorVersionWorkflow|Process","420","N","","Approve 'Deactive Accumulator Version'","1"<endrec>
"CPS.TASK_TYPE","UCC_DeactivateBundleConfigurationVersionWorkflow|Investigate","564","N","","Investigate 'Deactivate Bundle Configuration Version'","1"<endrec>
"CPS.TASK_TYPE","UCC_DeactivateBundleConfigurationVersionWorkflow|Process","562","N","","Approve 'Deactivate Bundle Configuration Version'","1"<endrec>
"CPS.TASK_TYPE","UCC_DeactivateChargeDistributionVersionWorkflow|Investigate","318","N","","Investigate 'Deactivate Charge Distribution Version'","1"<endrec>
"CPS.TASK_TYPE","UCC_DeactivateChargeDistributionVersionWorkflow|Process","239","N","","Approve 'Deactivate Charge Distribution Version'","1"<endrec>
"CPS.TASK_TYPE","UCC_DeactivateChargeProfileVersionWorkflow|Investigate","320","N","","Investigate 'Deactivate Charge Profile Version'","1"<endrec>
"CPS.TASK_TYPE","UCC_DeactivateChargeProfileVersionWorkflow|Process","240","N","","Approve 'Deactivate Charge Profile Version'","1"<endrec>
"CPS.TASK_TYPE","UCC_DeactivateChargeTypeVersionWorkflow|Investigate","322","N","","Investigate 'Deactivate Charge Type Version'","1"<endrec>
"CPS.TASK_TYPE","UCC_DeactivateChargeTypeVersionWorkflow|Process","241","N","","Approve 'Deactivate Charge Type Version'","1"<endrec>
"CPS.TASK_TYPE","UCC_DeactivateDefaultChargeProfileVersionWorkflow|Investigate","407","N","","Investigate 'Deactivate Default Charge Profile Version'","1"<endrec>
"CPS.TASK_TYPE","UCC_DeactivateDefaultChargeProfileVersionWorkflow|Process","405","N","","Approve 'Deactivate Default Charge Profile Version'","1"<endrec>
"CPS.TASK_TYPE","UCC_DeactivateDiscountRuleVersionWorkflow|Investigate","658","N","","Investigate 'Deactivate Discount Rule'","1"<endrec>
"CPS.TASK_TYPE","UCC_DeactivateDiscountRuleVersionWorkflow|Process","657","N","","Approve 'Deactivate Discount Rule'","1"<endrec>
"CPS.TASK_TYPE","UCC_DeactivateIncentiveRuleVersionWorkflow|Investigate","663","N","","Investigate 'Deactivate Incentive Rule'","1"<endrec>
"CPS.TASK_TYPE","UCC_DeactivateIncentiveRuleVersionWorkflow|Process","662","N","","Approve 'Deactivate Incentive Rule'","1"<endrec>
"CPS.TASK_TYPE","UCC_DeactivateLimitRuleVersionWorkflow|Investigate","325","N","","Investigate 'Deactivate Limit Rule Version'","1"<endrec>
"CPS.TASK_TYPE","UCC_DeactivateLimitRuleVersionWorkflow|Process","242","N","","Approve 'Deactivate Limit Rule Version'","1"<endrec>
"CPS.TASK_TYPE","UCC_DeactivateLimitTypeVersionWorkflow|Investigate","327","N","","Investigate 'Deactivate Limit Type Version'","1"<endrec>
"CPS.TASK_TYPE","UCC_DeactivateLimitTypeVersionWorkflow|Process","243","N","","Approve 'Deactivate Limit Type Version'","1"<endrec>
"CPS.TASK_TYPE","UCC_DeactivateLoyaltyPointRuleVersionWorkflow|Investigate","523","N","","Investigate 'Deactivate Loyalty Points Rule Version'","1"<endrec>
"CPS.TASK_TYPE","UCC_DeactivateLoyaltyPointRuleVersionWorkflow|Process","521","N","","Approve 'Deactivate Loyalty Points Rule Version'","1"<endrec>
"CPS.TASK_TYPE","UCC_DeactivateLoyaltyTypeVersionWorkflow|Investigate","519","N","","Investigate 'Deactivate Loyalty Points Type Version'","1"<endrec>
"CPS.TASK_TYPE","UCC_DeactivateLoyaltyTypeVersionWorkflow|Process","517","N","","Approve 'Deactivate Loyalty Points Type Version'","1"<endrec>
"CPS.TASK_TYPE","UCC_DeactivateNotificationTypeVersionWorkflow|Investigate","329","N","","Investigate 'Deactivate Notification Type Version'","1"<endrec>
"CPS.TASK_TYPE","UCC_DeactivateNotificationTypeVersionWorkflow|Process","244","N","","Approve 'Deactivate Notification Type Version'","1"<endrec>
"CPS.TASK_TYPE","UCC_DeactivateProductVersionWorkflow|Investigate","331","N","","Investigate 'Deactivate Product Version'","1"<endrec>
"CPS.TASK_TYPE","UCC_DeactivateProductVersionWorkflow|Process","245","N","","Approve 'Deactivate Product Version'","1"<endrec>
"CPS.TASK_TYPE","UCC_DeactivateReasonTypeVersionWorkflow|Investigate","333","N","","Investigate 'Deactivate Reason Type Version'","1"<endrec>
"CPS.TASK_TYPE","UCC_DeactivateReasonTypeVersionWorkflow|Process","246","N","","Approve 'Deactivate Reason Type Version'","1"<endrec>
"CPS.TASK_TYPE","UCC_DeactivateRuleProfileVersionWorkflow|Investigate","335","N","","Investigate 'Deactivate Rule Profile Version'","1"<endrec>
"CPS.TASK_TYPE","UCC_DeactivateRuleProfileVersionWorkflow|Process","247","N","","Approve 'Deactivate Rule Profile Version'","1"<endrec>
"CPS.TASK_TYPE","UCC_DeactivateSavingPlanVersionWorkflow|Process","609","N","","Approve 'Deactivate Saving Plan Version'","1"<endrec>
"CPS.TASK_TYPE","UCC_DeactivateServiceVersionWorkflow|Investigate","337","N","","Investigate 'Deactivate Service Version'","1"<endrec>
"CPS.TASK_TYPE","UCC_DeactivateServiceVersionWorkflow|Process","248","N","","Approve 'Deactivate Service Version'","1"<endrec>
"CPS.TASK_TYPE","UCC_DeactivateSettlementProfileVersionWorkflow|Investigate","387","N","","Handle 'Deactive Settlement Profile Version'","1"<endrec>
"CPS.TASK_TYPE","UCC_DeactivateSettlementProfileVersionWorkflow|Process","372","N","","Approve 'Deactive Settlement Profile Version'","1"<endrec>
"CPS.TASK_TYPE","UCC_DeactivateTaxChargeTypeVersionWorkflow|Investigate","339","N","","Investigate 'Deactivate Tax Charge Type Version'","1"<endrec>
"CPS.TASK_TYPE","UCC_DeactivateTaxChargeTypeVersionWorkflow|Process","249","N","","Approve 'Deactivate Tax Charge Type Version'","1"<endrec>
"CPS.TASK_TYPE","UCC_DeactivateTaxCodeVersionWorkflow|Investigate","341","N","","Investigate 'Deactivate Tax Code Version'","1"<endrec>
"CPS.TASK_TYPE","UCC_DeactivateTaxCodeVersionWorkflow|Process","250","N","","Approve 'Deactivate Tax Code Version'","1"<endrec>
"CPS.TASK_TYPE","UCC_DeactivateTransactionTypeVersionWorkflow|Investigate","343","N","","Investigate 'Deactivate Transaction Type Version'","1"<endrec>
"CPS.TASK_TYPE","UCC_DeactivateTransactionTypeVersionWorkflow|Process","251","N","","Approve 'Deactivate Transaction Type Version'","1"<endrec>
"CPS.TASK_TYPE","UCC_DeactivateVoucherTypeVersionWorkflow|Investigate","345","N","","Investigate 'Deactivate Voucher Type Version'","1"<endrec>
"CPS.TASK_TYPE","UCC_DeactivateVoucherTypeVersionWorkflow|Process","252","N","","Approve 'Deactivate Voucher Type Version'","1"<endrec>
"CPS.TASK_TYPE","UCC_ImportBusinessConfigurationDataWorkflow|Investigate","347","N","","Investigate 'Import Business Configuration Data'","1"<endrec>
"CPS.TASK_TYPE","UCC_ImportBusinessConfigurationDataWorkflow|Process","193","N","","Approve 'Import Business Configuration Data'","1"<endrec>
"CPS.TASK_TYPE","UCC_InactiveKYCFieldWorkflow|Investigate","369","N","","Investiate 'Inactive KYC Field'","1"<endrec>
"CPS.TASK_TYPE","UCC_InactiveKYCFieldWorkflow|Process","368","N","","Approve 'Inactive KYC Field'","1"<endrec>
"CPS.TAX.RECEIVER","1005","1","N","","Service Provider","1"<endrec>
"CPS.TAX.TAXPAYER","1003","2","N","","Transaction Credit Party","1"<endrec>
"CPS.TAX.TAXPAYER","1004","1","N","","Transaction Debit Party","1"<endrec>
"CPS.TAXCHAEGE.TAXPAYER","1008","1","N","","Charge Credit Party","1"<endrec>
"CPS.TAXCHAEGE.TAXPAYER","1009","2","N","","Charge Debit Party","1"<endrec>
"CPS.TAXCHARGE.REFERECEOBJ","0","1","N","","Principle Transaction Amount","1"<endrec>
"CPS.TAXCHARGE.REFERECEOBJ","1","2","N","","Charge Amount","1"<endrec>
"CPS.TAX_CODE.DICT.TAX_MODE","DECREASE","2","N","","Decrease","1"<endrec>
"CPS.TAX_CODE.DICT.TAX_MODE","INCREASE","1","N","","Increase","1"<endrec>
"CPS.TC.3RDPARTY.UNEXPLAINED.BENEFIT","0","1","N","","Manual","1"<endrec>
"CPS.TC.3RDPARTY.UNEXPLAINED.BENEFIT","1","2","N","","MNO Benefit","1"<endrec>
"CPS.TC.3RDPARTY.UNEXPLAINED.BENEFIT","2","3","N","","Organization Benefit","1"<endrec>
"CPS.TC.ACTION.OR.TRANSACTION","2","1","N","","Transaction","1"<endrec>
"CPS.TC.ACTION.OR.TRANSACTION","3","2","N","","Action","1"<endrec>
"CPS.TC.CHARGE.ACCUMULATOR.OWNER","11","1","N","","Transaction Debit Party","1"<endrec>
"CPS.TC.CHARGE.ACCUMULATOR.OWNER","12","2","N","","Transaction Credit Party","1"<endrec>
"CPS.TC.CHARGE.ACCUMULATOR.OWNER","13","3","N","","Transaction Requestor","1"<endrec>
"CPS.TC.CHARGE.ACCUMULATOR.OWNER","21","4","N","","Action Initiator","1"<endrec>
"CPS.TC.CHARGE.ACCUMULATOR.OWNER","22","5","N","","Action Receiver","1"<endrec>
"CPS.TC.CHARGE.ACCUMULATOR.PERIODS","-1","2","N","","Previous","1"<endrec>
"CPS.TC.CHARGE.ACCUMULATOR.PERIODS","0","1","N","","Current","1"<endrec>
"CPS.TC.DICT.TRANCATION.FINANCIAL_CATRGORY","1","1","N","","Common","1"<endrec>
"CPS.TC.DICT.TRANCATION.FINANCIAL_CATRGORY","2","2","N","","Financial","1"<endrec>
"CPS.TC.IMT.ADDITIONAL.DATA.STATUS","1","1","N","","Active","1"<endrec>
"CPS.TC.IMT.ADDITIONAL.DATA.STATUS","2","2","N","","Disable","1"<endrec>
"CPS.TC.IMT.ADDITIONAL.DATA.TYPE","01","1","N","","String","1"<endrec>
"CPS.TC.IMT.ADDITIONAL.DATA.TYPE","02","2","N","","Integer","1"<endrec>
"CPS.TC.IMT.ADDITIONAL.DATA.TYPE","03","3","N","","Long","1"<endrec>
"CPS.TC.IMT.ADDITIONAL.DATA.TYPE","04","4","N","","Date","1"<endrec>
"CPS.TC.IMT.ADDITIONAL.DATA.TYPE","05","5","N","","Date Time","1"<endrec>
"CPS.TC.IMT.ADDITIONAL.DATA.TYPE","06","6","N","","Data Dictionary","1"<endrec>
"CPS.TC.IMT.ADDITIONAL.DATA.TYPE","07","7","N","","Number","1"<endrec>
"CPS.TC.IMT.ADDITIONAL.FIELD.CATEGORY","1","1","N","","Input","1"<endrec>
"CPS.TC.IMT.ADDITIONAL.FIELD.CATEGORY","2","2","N","","Input Manipulated","1"<endrec>
"CPS.TC.IMT.ADDITIONAL.FIELD.CATEGORY","3","3","N","","Output Manipulated","1"<endrec>
"CPS.TC.IMT.ADDITIONAL.FIELD.CATEGORY","4","4","N","","Output","1"<endrec>
"CPS.TC.IMT.CORRIDOR","UK","1","Y","","United Kindom","1"<endrec>
"CPS.TC.IMT.CORRIDOR.SERVICE","Golden","1","Y","","Golden","1"<endrec>
"CPS.TC.IMT.COUNTRY.ORIGIN","1","1","Y","","USA","1"<endrec>
"CPS.TC.IMT.DEST.COUNTRY","UK","1","Y","","United Kindom","1"<endrec>
"CPS.TC.IMT.DEST.SERVICE.PROVIDER","MPesa","1","Y","","MPesa","1"<endrec>
"CPS.TC.IMT.DEST.SERVICE.PROVIDER","Mary Smith","2","Y","","Mary Smith","1"<endrec>
"CPS.TC.IMT.DESTURI.PARAM","1","1","N","","FirstName","1"<endrec>
"CPS.TC.IMT.DESTURI.PARAM","2","2","N","","LastName","1"<endrec>
"CPS.TC.IMT.DESTURI.TYPE","01","1","N","","MSISDN","1"<endrec>
"CPS.TC.IMT.DESTURI.TYPE","02","2","N","","String","1"<endrec>
"CPS.TC.IMT.HUB.PROVIDER","02","1","N","","HomeSend","1"<endrec>
"CPS.TC.IMT.MESSAGE.COMPARISON.OPERATOR","1","1","N","",">","1"<endrec>
"CPS.TC.IMT.MESSAGE.COMPARISON.OPERATOR","2","2","N","","<","1"<endrec>
"CPS.TC.IMT.MESSAGE.COMPARISON.OPERATOR","3","3","N","",">=","1"<endrec>
"CPS.TC.IMT.MESSAGE.COMPARISON.OPERATOR","4","4","N","","<=","1"<endrec>
"CPS.TC.IMT.MESSAGE.COMPARISON.OPERATOR","5","5","N","","=","1"<endrec>
"CPS.TC.IMT.MESSAGE.COMPARISON.OPERATOR","6","6","N","","!=","1"<endrec>
"CPS.TC.IMT.MESSAGE.COMPARISON.OPERATOR","7","7","N","","IN","1"<endrec>
"CPS.TC.IMT.MESSAGE.COMPARISON.OPERATOR","8","8","N","","LIKE","1"<endrec>
"CPS.TC.IMT.MESSAGE.CONCATENATE","1","1","N","","No Separation","1"<endrec>
"CPS.TC.IMT.MESSAGE.CONCATENATE","2","2","N","","Space","1"<endrec>
"CPS.TC.IMT.MESSAGE.CONCATENATE","3","3","N","","Special Character","1"<endrec>
"CPS.TC.IMT.MESSAGE.DATA","1","1","N","","Input Additional Data","1"<endrec>
"CPS.TC.IMT.MESSAGE.DATA","2","2","N","","Manipulate Rule Result","1"<endrec>
"CPS.TC.IMT.MESSAGE.DATA","3","3","N","","TXN","1"<endrec>
"CPS.TC.IMT.MESSAGE.DATA","4","4","N","","KYC","1"<endrec>
"CPS.TC.IMT.MESSAGE.DATE.FORMAT","1","1","N","","Date","1"<endrec>
"CPS.TC.IMT.MESSAGE.DATE.FORMAT","2","2","N","","Time","1"<endrec>
"CPS.TC.IMT.MESSAGE.DATE.FORMAT","3","3","N","","DateTime","1"<endrec>
"CPS.TC.IMT.MESSAGE.DEPEND.ON","1","1","N","",">","1"<endrec>
"CPS.TC.IMT.MESSAGE.DEPEND.ON","2","2","N","","=","1"<endrec>
"CPS.TC.IMT.MESSAGE.DEPEND.ON","3","3","N","","<","1"<endrec>
"CPS.TC.IMT.MESSAGE.DEPEND.ON","4","4","N","","Existent","1"<endrec>
"CPS.TC.IMT.MESSAGE.DEPEND.ON","5","5","N","","Inexistent","1"<endrec>
"CPS.TC.IMT.MESSAGE.REMOVE","1","1","N","","Space","1"<endrec>
"CPS.TC.IMT.MESSAGE.REMOVE","2","2","N","","Special Character","1"<endrec>
"CPS.TC.IMT.MESSAGE.RULE","1","1","N","","One to Many mapping","1"<endrec>
"CPS.TC.IMT.MESSAGE.RULE","2","2","N","","Many to One mapping","1"<endrec>
"CPS.TC.IMT.MESSAGE.RULE","3","3","N","","Truncating","1"<endrec>
"CPS.TC.IMT.MESSAGE.RULE","4","4","N","","Remove Characters","1"<endrec>
"CPS.TC.IMT.MESSAGE.RULE","5","5","N","","Value Mapping","1"<endrec>
"CPS.TC.IMT.MESSAGE.RULE","6","6","N","","Change Date/Time Format","1"<endrec>
"CPS.TC.IMT.MESSAGE.RULE","7","7","N","","MSISDN Conversion","1"<endrec>
"CPS.TC.IMT.MESSAGE.RULE","8","8","N","","Mapping depend on another field","1"<endrec>
"CPS.TC.IMT.MESSAGE.SPLIT","1","1","N","","Space","1"<endrec>
"CPS.TC.IMT.MESSAGE.SPLIT","2","2","N","","Special Character","1"<endrec>
"CPS.TC.IMT.MESSAGE.TRUNCATE.FROM","1","1","N","","Starting","1"<endrec>
"CPS.TC.IMT.MESSAGE.TRUNCATE.FROM","2","2","N","","Position","1"<endrec>
"CPS.TC.IMT.MESSAGE.TRUNCATE.TO","1","1","N","","End","1"<endrec>
"CPS.TC.IMT.MESSAGE.TRUNCATE.TO","2","2","N","","Position","1"<endrec>
"CPS.TC.IMT.MESSAGE.TYPE","*","1","N","","*","1"<endrec>
"CPS.TC.IMT.MESSAGE.TYPE","IMTAdviceOfCharge","2","N","","IMTAdviceOfCharge","1"<endrec>
"CPS.TC.IMT.MESSAGE.TYPE","IMTRemittance","3","N","","IMTRemittance","1"<endrec>
"CPS.TC.IMT.MESSAGE.TYPE","IMTStatus","4","N","","IMTStatus","1"<endrec>
"CPS.TC.IMT.MESSAGE.VALIDATION.MESSAGE","1","1","N","","Not Expression","1"<endrec>
