EXPRESSION_REC_ID,FUNC_ID,LEFT_RIGHT_FUNC,PARA_ID,PARA_INDEX,PARA_VALUE,PARA_VALUE_TYPE                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 <endrec>
"7680","40865","1","100107952","4","0","0"<endrec>
"7681","41135","1","100107953","1","Debit.RegisteredDate","2"<endrec>
"7681","41135","1","100107954","2","Transaction.InitiatedTime","2"<endrec>
"7682","40865","1","100107955","1","Transaction.Context","2"<endrec>
"7682","40865","1","100107956","2","0","0"<endrec>
"7682","40865","1","100107957","3","AAccumulator_Value_Roshi","0"<endrec>
"7682","40865","1","100107958","4","2","0"<endrec>
"7683","475","1","100107959","1","Initiator.PositionType","2"<endrec>
"7683","475","1","100107960","2","Initiator.Position","2"<endrec>
"7683","475","1","100107961","3","001001001","0"<endrec>
"7685","40865","1","100107962","1","Transaction.Context","2"<endrec>
"7685","40865","1","100107963","2","2","0"<endrec>
"7685","40865","1","100107964","3","BuyAirTimeCount","0"<endrec>
"7685","40865","1","100107965","4","0","0"<endrec>
"7687","286","1","100107966","1","Debit.MSISDN","2"<endrec>
"7688","196","1","100107967","1","Credit.MSISDN","2"<endrec>
"7688","196","1","100107968","2","Debit.MSISDN","2"<endrec>
"7689","40865","1","100107969","1","Transaction.Context","2"<endrec>
"7689","40865","1","100107970","2","2","0"<endrec>
"7689","40865","1","100107971","3","BuyAirTimeCount","0"<endrec>
"7689","40865","1","100107972","4","0","0"<endrec>
"7691","286","1","100107973","1","Debit.MSISDN","2"<endrec>
"7692","196","1","100107974","1","Credit.MSISDN","2"<endrec>
"7692","196","1","100107975","2","Debit.MSISDN","2"<endrec>
"7693","40865","1","100107976","1","Transaction.Context","2"<endrec>
"7693","40865","1","100107977","2","2","0"<endrec>
"7693","40865","1","100107978","3","BuyAirTimeCount","0"<endrec>
"7693","40865","1","100107979","4","0","0"<endrec>
"7695","286","1","100107980","1","Debit.MSISDN","2"<endrec>
"7696","196","1","100107981","1","Credit.MSISDN","2"<endrec>
"7696","196","1","100108182","2","Debit.MSISDN","2"<endrec>
"7697","40865","1","100108183","1","Transaction.Context","2"<endrec>
"7697","40865","1","100108184","2","2","0"<endrec>
"7697","40865","1","100108185","3","B2C_OrgCritical","0"<endrec>
"7697","40865","1","100108186","4","0","0"<endrec>
"7698","475","1","100108187","1","Initiator.PositionType","2"<endrec>
"7698","475","1","100108188","2","Initiator.Position","2"<endrec>
"7698","475","1","100108189","3","2000000000015036","0"<endrec>
"7699","40865","1","100108190","1","Transaction.Context","2"<endrec>
"7699","40865","1","100108191","2","2","0"<endrec>
"7699","40865","1","100108192","3","AAAOrg","0"<endrec>
"7699","40865","1","100108193","4","0","0"<endrec>
"7700","40865","1","100108194","1","Transaction.Context","2"<endrec>
"7700","40865","1","100108195","2","2","0"<endrec>
"7700","40865","1","100108196","3","OrgBuyAirTimeForCustomerVolume_R6H1","0"<endrec>
"7700","40865","1","100108197","4","0","0"<endrec>
"7701","286","1","100108198","1","Debit.ShortCode","2"<endrec>
"7702","286","1","100108199","1","Debit.ShortCode","2"<endrec>
"7705","40865","1","100108200","1","Transaction.Context","2"<endrec>
"7705","40865","1","100108201","2","0","0"<endrec>
"7705","40865","1","100108202","3","AAccumulator_Value_Roshi","0"<endrec>
"7705","40865","1","100108203","4","2","0"<endrec>
"7706","475","1","100108204","1","Initiator.PositionType","2"<endrec>
"7706","475","1","100108205","2","Initiator.Position","2"<endrec>
"7706","475","1","100108206","3","001001001","0"<endrec>
"7709","40865","1","100108207","1","Transaction.Context","2"<endrec>
"7709","40865","1","100108208","2","0","0"<endrec>
"7709","40865","1","100108209","3","AAccumulator_Value_Roshi","0"<endrec>
"7709","40865","1","100108210","4","2","0"<endrec>
"7710","475","1","100108211","1","Initiator.PositionType","2"<endrec>
"7710","475","1","100108212","2","Initiator.Position","2"<endrec>
"7710","475","1","100108213","3","001001001","0"<endrec>
"7713","40865","1","100108214","1","Transaction.Context","2"<endrec>
"7713","40865","1","100108215","2","0","0"<endrec>
"7713","40865","1","100108216","3","AAccumulator_Value_Roshi","0"<endrec>
"7713","40865","1","100108217","4","2","0"<endrec>
"7714","475","1","100108218","1","Initiator.PositionType","2"<endrec>
"7714","475","1","100108219","2","Initiator.Position","2"<endrec>
"7714","475","1","100108220","3","001001001","0"<endrec>
"7817","40865","1","100109282","1","Transaction.Context","2"<endrec>
"7817","40865","1","100109283","2","2","0"<endrec>
"7817","40865","1","100109284","3","AAccumulator_Value_Roshi","0"<endrec>
"7817","40865","1","100109285","4","0","0"<endrec>
"7917","40865","1","100110282","1","Transaction.Context","2"<endrec>
"7917","40865","1","100110283","2","2","0"<endrec>
"7917","40865","1","100110284","3","AAccumulator_Value_Roshi","0"<endrec>
"7917","40865","1","100110285","4","0","0"<endrec>
"7919","40865","1","100110286","1","Action.Context","2"<endrec>
"7919","40865","1","100110287","2","2","0"<endrec>
"7919","40865","1","100110288","3","Group_Balance_query","0"<endrec>
"7919","40865","1","100110289","4","0","0"<endrec>
"7920","40865","1","100110290","1","Action.Context","2"<endrec>
"7920","40865","1","100110291","2","2","0"<endrec>
"7920","40865","1","100110292","3","Group_Balance_query","0"<endrec>
"7920","40865","1","100110293","4","0","0"<endrec>
"7922","40865","1","100110294","1","Transaction.Context","2"<endrec>
"7922","40865","1","100110295","2","2","0"<endrec>
"7922","40865","1","100110296","3","AAccumulator_Count_Roshi","0"<endrec>
"7922","40865","1","100110297","4","0","0"<endrec>
"7925","475","1","100110298","1","Initiator.PositionType","2"<endrec>
"7925","475","1","100110299","2","Initiator.Position","2"<endrec>
"7925","475","1","100110300","3","2000000000015036","0"<endrec>
"7926","40865","1","100110301","1","Transaction.Context","2"<endrec>
"7926","40865","1","100110302","2","2","0"<endrec>
"7926","40865","1","100110303","3","B2C_OrgCritical","0"<endrec>
"7926","40865","1","100110304","4","0","0"<endrec>
"7927","475","1","100110305","1","Initiator.PositionType","2"<endrec>
"7927","475","1","100110306","2","Initiator.Position","2"<endrec>
"7927","475","1","100110307","3","2000000000015036","0"<endrec>
"7928","40865","1","100110308","1","Transaction.Context","2"<endrec>
"7928","40865","1","100110309","2","2","0"<endrec>
"7928","40865","1","100110310","3","AAAOrg","0"<endrec>
"7928","40865","1","100110311","4","0","0"<endrec>
"7929","40865","1","100110312","1","Transaction.Context","2"<endrec>
"7929","40865","1","100110313","2","2","0"<endrec>
"7929","40865","1","100110314","3","OrgBuyAirTimeForCustomerVolume_R6H1","0"<endrec>
"7929","40865","1","100110315","4","0","0"<endrec>
"7930","40865","1","100110316","1","Transaction.Context","2"<endrec>
"7930","40865","1","100110317","2","2","0"<endrec>
"7930","40865","1","100110318","3","B2C_OrgCritical","0"<endrec>
"7930","40865","1","100110319","4","0","0"<endrec>
"7931","475","1","100110320","1","Initiator.PositionType","2"<endrec>
"7931","475","1","100110321","2","Initiator.Position","2"<endrec>
"7931","475","1","100110322","3","2000000000015036","0"<endrec>
"7932","40865","1","100110323","1","Transaction.Context","2"<endrec>
"7932","40865","1","100110324","2","2","0"<endrec>
"7932","40865","1","100110325","3","AAAOrg","0"<endrec>
"7932","40865","1","100110326","4","0","0"<endrec>
"7933","40865","1","100110327","1","Transaction.Context","2"<endrec>
"7933","40865","1","100110328","2","2","0"<endrec>
"7933","40865","1","100110329","3","OrgBuyAirTimeForCustomerVolume_R6H1","0"<endrec>
"7933","40865","1","100110330","4","0","0"<endrec>
"7934","40865","1","100110331","1","Transaction.Context","2"<endrec>
"7934","40865","1","100110332","2","2","0"<endrec>
"7934","40865","1","100110333","3","B2C_OrgCritical","0"<endrec>
"7934","40865","1","100110334","4","0","0"<endrec>
"7935","475","1","100110335","1","Initiator.PositionType","2"<endrec>
"7935","475","1","100110336","2","Initiator.Position","2"<endrec>
"7935","475","1","100110337","3","2000000000015036","0"<endrec>
"7936","40865","1","100110338","1","Transaction.Context","2"<endrec>
"7936","40865","1","100110339","2","2","0"<endrec>
"7936","40865","1","100110340","3","AAAOrg","0"<endrec>
"7936","40865","1","100110341","4","0","0"<endrec>
"7937","40865","1","100110342","1","Transaction.Context","2"<endrec>
"7937","40865","1","100110343","2","2","0"<endrec>
"7937","40865","1","100110344","3","OrgBuyAirTimeForCustomerVolume_R6H1","0"<endrec>
"7937","40865","1","100110345","4","0","0"<endrec>
"7938","40865","1","100110346","1","Transaction.Context","2"<endrec>
"7938","40865","1","100110347","2","2","0"<endrec>
"7938","40865","1","100110348","3","OrgBuyAirTimeForCustomerVolume_R6H1","0"<endrec>
"7938","40865","1","100110349","4","0","0"<endrec>
"7939","475","1","100110350","1","Initiator.PositionType","2"<endrec>
"7939","475","1","100110351","2","Initiator.Position","2"<endrec>
"7939","475","1","100110352","3","2000000000015036","0"<endrec>
"7940","200","1","100110353","1","Debit.ShortCode","2"<endrec>
"7940","200","1","100110354","2","Credit.ShortCode","2"<endrec>
"7941","40865","1","100110355","1","Transaction.Context","2"<endrec>
"7941","40865","1","100110356","2","2","0"<endrec>
"7941","40865","1","100110357","3","OrgBuyAirTimeForCustomerVolume_R6H1","0"<endrec>
"7941","40865","1","100110358","4","0","0"<endrec>
"7942","475","1","100110359","1","Initiator.PositionType","2"<endrec>
"7942","475","1","100110360","2","Initiator.Position","2"<endrec>
"7942","475","1","100110361","3","2000000000015036","0"<endrec>
"7943","200","1","100110362","1","Debit.ShortCode","2"<endrec>
"7943","200","1","100110363","2","Credit.ShortCode","2"<endrec>
"7944","40865","1","100110364","1","Transaction.Context","2"<endrec>
"7944","40865","1","100110365","2","2","0"<endrec>
"7944","40865","1","100110366","3","OrgBuyAirTimeForCustomerVolume_R6H1","0"<endrec>
"7944","40865","1","100110367","4","0","0"<endrec>
"7945","475","1","100110368","1","Initiator.PositionType","2"<endrec>
"7945","475","1","100110369","2","Initiator.Position","2"<endrec>
"7945","475","1","100110370","3","2000000000015036","0"<endrec>
"7946","200","1","100110371","1","Debit.ShortCode","2"<endrec>
"7946","200","1","100110372","2","Credit.ShortCode","2"<endrec>
"7947","40865","1","100110373","1","Transaction.Context","2"<endrec>
"7947","40865","1","100110374","2","2","0"<endrec>
"7947","40865","1","100110375","3","SPBuyAirTime_R6H1","0"<endrec>
"7947","40865","1","100110376","4","0","0"<endrec>
"7948","475","1","100110377","1","Initiator.PositionType","2"<endrec>
"7948","475","1","100110378","2","Initiator.Position","2"<endrec>
"7948","475","1","100110379","3","2000000000015036","0"<endrec>
"7949","200","1","100110380","1","Debit.ShortCode","2"<endrec>
"7949","200","1","100110381","2","Credit.ShortCode","2"<endrec>
"7950","40865","1","100110382","1","Transaction.Context","2"<endrec>
"7950","40865","1","100110383","2","2","0"<endrec>
"7950","40865","1","100110384","3","SPBuyAirTime_R6H1","0"<endrec>
"7950","40865","1","100110385","4","0","0"<endrec>
"7951","475","1","100110386","1","Initiator.PositionType","2"<endrec>
"7951","475","1","100110387","2","Initiator.Position","2"<endrec>
"7951","475","1","100110388","3","2000000000015036","0"<endrec>
"7952","200","1","100110389","1","Debit.ShortCode","2"<endrec>
"7952","200","1","100110390","2","Credit.ShortCode","2"<endrec>
"7953","40865","1","100110391","1","Transaction.Context","2"<endrec>
"7953","40865","1","100110392","2","3","0"<endrec>
"7953","40865","1","100110393","3","SPBuyAirTime_R6H1","0"<endrec>
"7953","40865","1","100110394","4","0","0"<endrec>
"7954","475","1","100110395","1","Initiator.PositionType","2"<endrec>
"7954","475","1","100110396","2","Initiator.Position","2"<endrec>
"7954","475","1","100110397","3","2000000000015036","0"<endrec>
"7955","200","1","100110398","1","Debit.ShortCode","2"<endrec>
"7955","200","1","100110399","2","Credit.ShortCode","2"<endrec>
"7957","475","1","100110400","1","Initiator.PositionType","2"<endrec>
"7957","475","1","100110401","2","Initiator.Position","2"<endrec>
"7957","475","1","100110402","3","2000000000015036","0"<endrec>
"7958","200","1","100110403","1","Debit.ShortCode","2"<endrec>
"7958","200","1","100110404","2","Credit.ShortCode","2"<endrec>
"7960","475","1","100110405","1","Initiator.PositionType","2"<endrec>
"7960","475","1","100110406","2","Initiator.Position","2"<endrec>
"7960","475","1","100110407","3","2000000000015036","0"<endrec>
"7961","200","1","100110408","1","Debit.ShortCode","2"<endrec>
"7961","200","1","100110409","2","Credit.ShortCode","2"<endrec>
"7963","475","1","100110410","1","Initiator.PositionType","2"<endrec>
"7963","475","1","100110411","2","Initiator.Position","2"<endrec>
"7963","475","1","100110412","3","2000000000015036","0"<endrec>
"7964","200","1","100110413","1","Debit.ShortCode","2"<endrec>
"7964","200","1","100110414","2","Credit.ShortCode","2"<endrec>
"7966","475","1","100110415","1","Initiator.PositionType","2"<endrec>
"7966","475","1","100110416","2","Initiator.Position","2"<endrec>
"7966","475","1","100110417","3","2000000000015036","0"<endrec>
"7967","200","1","100110418","1","Debit.ShortCode","2"<endrec>
"7967","200","1","100110419","2","Credit.ShortCode","2"<endrec>
"7969","475","1","100110420","1","Initiator.PositionType","2"<endrec>
"7969","475","1","100110421","2","Initiator.Position","2"<endrec>
"7969","475","1","100110422","3","2000000000015036","0"<endrec>
"7970","200","1","100110423","1","Debit.ShortCode","2"<endrec>
"7970","200","1","100110424","2","Credit.ShortCode","2"<endrec>
"7972","475","1","100110425","1","Initiator.PositionType","2"<endrec>
"7972","475","1","100110426","2","Initiator.Position","2"<endrec>
"7972","475","1","100110427","3","2000000000015036","0"<endrec>
"7973","200","1","100110428","1","Debit.ShortCode","2"<endrec>
"7973","200","1","100110429","2","Credit.ShortCode","2"<endrec>
"7975","475","1","100110430","1","Initiator.PositionType","2"<endrec>
"7975","475","1","100110431","2","Initiator.Position","2"<endrec>
"7975","475","1","100110432","3","2000000000015036","0"<endrec>
"7976","200","1","100110433","1","Debit.ShortCode","2"<endrec>
"7976","200","1","100110434","2","Credit.ShortCode","2"<endrec>
"7977","40865","1","100110435","1","Transaction.Context","2"<endrec>
"7977","40865","1","100110436","2","2","0"<endrec>
"7977","40865","1","100110437","3","OrgBuyAirTimeForCustomerVolume_R6H1","0"<endrec>
"7977","40865","1","100110438","4","0","0"<endrec>
"7978","475","1","100110439","1","Initiator.PositionType","2"<endrec>
"7978","475","1","100110440","2","Initiator.Position","2"<endrec>
"7978","475","1","100110441","3","2000000000015036","0"<endrec>
"7979","200","1","100110442","1","Debit.ShortCode","2"<endrec>
"7979","200","1","100110443","2","Credit.ShortCode","2"<endrec>
"7980","40865","1","100110444","1","Transaction.Context","2"<endrec>
"7980","40865","1","100110445","2","2","0"<endrec>
"7980","40865","1","100110446","3","OrgBuyAirTimeForCustomerVolume_R6H1","0"<endrec>
"7980","40865","1","100110447","4","0","0"<endrec>
"7981","475","1","100110448","1","Initiator.PositionType","2"<endrec>
"7981","475","1","100110449","2","Initiator.Position","2"<endrec>
"7981","475","1","100110450","3","2000000000015036","0"<endrec>
"7982","200","1","100110451","1","Debit.ShortCode","2"<endrec>
"7982","200","1","100110452","2","Credit.ShortCode","2"<endrec>
"7983","40865","1","100110453","1","Transaction.Context","2"<endrec>
"7983","40865","1","100110454","2","2","0"<endrec>
"7983","40865","1","100110455","3","OrgBuyAirTimeForCustomerVolume_R6H1","0"<endrec>
"7983","40865","1","100110456","4","0","0"<endrec>
"7984","475","1","100110457","1","Initiator.PositionType","2"<endrec>
"7984","475","1","100110458","2","Initiator.Position","2"<endrec>
"7984","475","1","100110459","3","2000000000015036","0"<endrec>
"7985","200","1","100110460","1","Debit.ShortCode","2"<endrec>
"7985","200","1","100110461","2","Credit.ShortCode","2"<endrec>
"7986","40865","1","100110462","1","Transaction.Context","2"<endrec>
"7986","40865","1","100110463","2","2","0"<endrec>
"7986","40865","1","100110464","3","OrgBuyAirTimeForCustomerVolume_R6H1","0"<endrec>
"7986","40865","1","100110465","4","0","0"<endrec>
"7987","475","1","100110466","1","Initiator.PositionType","2"<endrec>
"7987","475","1","100110467","2","Initiator.Position","2"<endrec>
"7987","475","1","100110468","3","2000000000015036","0"<endrec>
"7988","200","1","100110469","1","Debit.ShortCode","2"<endrec>
